Freq.	V(out)
2.14289060112002e+000	(-4.03429642883151e+001dB,1.72250110098497e+002°)
2.14783047413050e+000	(-4.03029461833096e+001dB,1.72232155662088e+002°)
2.15278173472434e+000	(-4.02629280118748e+001dB,1.72214158883026e+002°)
2.15774440915263e+000	(-4.02229097738631e+001dB,1.72196119657943e+002°)
2.16271852372698e+000	(-4.01828914691273e+001dB,1.72178037883191e+002°)
2.16770410481966e+000	(-4.01428730975214e+001dB,1.72159913454841e+002°)
2.17270117886371e+000	(-4.01028546589000e+001dB,1.72141746268685e+002°)
2.17770977235312e+000	(-4.00628361531186e+001dB,1.72123536220230e+002°)
2.18272991184296e+000	(-4.00228175800335e+001dB,1.72105283204703e+002°)
2.18776162394952e+000	(-3.99827989395021e+001dB,1.72086987117045e+002°)
2.19280493535041e+000	(-3.99427802313824e+001dB,1.72068647851913e+002°)
2.19785987278479e+000	(-3.99027614555336e+001dB,1.72050265303679e+002°)
2.20292646305342e+000	(-3.98627426118155e+001dB,1.72031839366426e+002°)
2.20800473301886e+000	(-3.98227237000892e+001dB,1.72013369933953e+002°)
2.21309470960560e+000	(-3.97827047202165e+001dB,1.71994856899766e+002°)
2.21819641980018e+000	(-3.97426856720604e+001dB,1.71976300157086e+002°)
2.22330989065136e+000	(-3.97026665554847e+001dB,1.71957699598841e+002°)
2.22843514927026e+000	(-3.96626473703545e+001dB,1.71939055117666e+002°)
2.23357222283049e+000	(-3.96226281165358e+001dB,1.71920366605907e+002°)
2.23872113856830e+000	(-3.95826087938956e+001dB,1.71901633955616e+002°)
2.24388192378273e+000	(-3.95425894023021e+001dB,1.71882857058547e+002°)
2.24905460583574e+000	(-3.95025699416245e+001dB,1.71864035806164e+002°)
2.25423921215239e+000	(-3.94625504117334e+001dB,1.71845170089630e+002°)
2.25943577022094e+000	(-3.94225308125003e+001dB,1.71826259799814e+002°)
2.26464430759302e+000	(-3.93825111437979e+001dB,1.71807304827285e+002°)
2.26986485188378e+000	(-3.93424914055002e+001dB,1.71788305062313e+002°)
