Freq.	V(out)
1.62554875575047e+000	(-3.56020370783836e+001dB,1.74125971319056e+002°)
1.62929603263970e+000	(-3.55620257578346e+001dB,1.74112423777017e+002°)
1.63305194789432e+000	(-3.55220143906959e+001dB,1.74098844510954e+002°)
1.63681652142779e+000	(-3.54820029768049e+001dB,1.74085233445364e+002°)
1.64058977319952e+000	(-3.54419915159989e+001dB,1.74071590504552e+002°)
1.64437172321491e+000	(-3.54019800081149e+001dB,1.74057915612628e+002°)
1.64816239152549e+000	(-3.53619684529895e+001dB,1.74044208693511e+002°)
1.65196179822900e+000	(-3.53219568504592e+001dB,1.74030469670923e+002°)
1.65576996346951e+000	(-3.52819452003602e+001dB,1.74016698468393e+002°)
1.65958690743754e+000	(-3.52419335025285e+001dB,1.74002895009253e+002°)
1.66341265037015e+000	(-3.52019217567998e+001dB,1.73989059216639e+002°)
1.66724721255104e+000	(-3.51619099630094e+001dB,1.73975191013491e+002°)
1.67109061431069e+000	(-3.51218981209928e+001dB,1.73961290322552e+002°)
1.67494287602642e+000	(-3.50818862305849e+001dB,1.73947357066367e+002°)
1.67880401812254e+000	(-3.50418742916204e+001dB,1.73933391167281e+002°)
1.68267406107045e+000	(-3.50018623039339e+001dB,1.73919392547442e+002°)
1.68655302538872e+000	(-3.49618502673598e+001dB,1.73905361128797e+002°)
1.69044093164324e+000	(-3.49218381817321e+001dB,1.73891296833094e+002°)
1.69433780044731e+000	(-3.48818260468848e+001dB,1.73877199581879e+002°)
1.69824365246172e+000	(-3.48418138626516e+001dB,1.73863069296498e+002°)
1.70215850839493e+000	(-3.48018016288659e+001dB,1.73848905898093e+002°)
1.70608238900310e+000	(-3.47617893453611e+001dB,1.73834709307606e+002°)
1.71001531509027e+000	(-3.47217770119701e+001dB,1.73820479445773e+002°)
1.71395730750840e+000	(-3.46817646285261e+001dB,1.73806216233128e+002°)
1.71790838715757e+000	(-3.46417521948616e+001dB,1.73791919590001e+002°)
1.72186857498599e+000	(-3.46017397108091e+001dB,1.73777589436515e+002°)
1.72583789199018e+000	(-3.45617271762012e+001dB,1.73763225692589e+002°)
1.72981635921508e+000	(-3.45217145908699e+001dB,1.73748828277935e+002°)
1.73380399775412e+000	(-3.44817019546472e+001dB,1.73734397112058e+002°)
1.73780082874935e+000	(-3.44416892673651e+001dB,1.73719932114257e+002°)
1.74180687339159e+000	(-3.44016765288552e+001dB,1.73705433203621e+002°)
1.74582215292048e+000	(-3.43616637389491e+001dB,1.73690900299032e+002°)
1.74984668862464e+000	(-3.43216508974781e+001dB,1.73676333319160e+002°)
1.75388050184174e+000	(-3.42816380042735e+001dB,1.73661732182468e+002°)
1.75792361395867e+000	(-3.42416250591665e+001dB,1.73647096807206e+002°)
1.76197604641161e+000	(-3.42016120619880e+001dB,1.73632427111415e+002°)
1.76603782068614e+000	(-3.41615990125689e+001dB,1.73617723012922e+002°)
1.77010895831740e+000	(-3.41215859107399e+001dB,1.73602984429343e+002°)
1.77418948089014e+000	(-3.40815727563317e+001dB,1.73588211278080e+002°)
1.77827941003890e+000	(-3.40415595491747e+001dB,1.73573403476321e+002°)
1.78237876744807e+000	(-3.40015462890994e+001dB,1.73558560941040e+002°)
1.78648757485203e+000	(-3.39615329759361e+001dB,1.73543683588996e+002°)
1.79060585403527e+000	(-3.39215196095149e+001dB,1.73528771336732e+002°)
1.79473362683250e+000	(-3.38815061896661e+001dB,1.73513824100574e+002°)
1.79887091512876e+000	(-3.38414927162197e+001dB,1.73498841796633e+002°)
1.80301774085955e+000	(-3.38014791890056e+001dB,1.73483824340799e+002°)
1.80717412601090e+000	(-3.37614656078537e+001dB,1.73468771648746e+002°)
1.81134009261958e+000	(-3.37214519725940e+001dB,1.73453683635929e+002°)
1.81551566277311e+000	(-3.36814382830561e+001dB,1.73438560217582e+002°)
1.81970085860996e+000	(-3.36414245390699e+001dB,1.73423401308718e+002°)
1.82389570231961e+000	(-3.36014107404650e+001dB,1.73408206824133e+002°)
1.82810021614272e+000	(-3.35613968870711e+001dB,1.73392976678395e+002°)
1.83231442237119e+000	(-3.35213829787178e+001dB,1.73377710785855e+002°)
1.83653834334832e+000	(-3.34813690152348e+001dB,1.73362409060639e+002°)
1.84077200146893e+000	(-3.34413549964516e+001dB,1.73347071416647e+002°)
1.84501541917945e+000	(-3.34013409221979e+001dB,1.73331697767558e+002°)
1.84926861897805e+000	(-3.33613267923031e+001dB,1.73316288026825e+002°)
1.85353162341479e+000	(-3.33213126065970e+001dB,1.73300842107672e+002°)
1.85780445509167e+000	(-3.32812983649091e+001dB,1.73285359923101e+002°)
1.86208713666284e+000	(-3.32412840670690e+001dB,1.73269841385884e+002°)
1.86637969083464e+000	(-3.32012697129065e+001dB,1.73254286408566e+002°)
1.87068214036577e+000	(-3.31612553022512e+001dB,1.73238694903463e+002°)
1.87499450806739e+000	(-3.31212408349328e+001dB,1.73223066782661e+002°)
1.87931681680324e+000	(-3.30812263107812e+001dB,1.73207401958018e+002°)
1.88364908948977e+000	(-3.30412117296261e+001dB,1.73191700341158e+002°)
1.88799134909627e+000	(-3.30011970912976e+001dB,1.73175961843476e+002°)
1.89234361864495e+000	(-3.29611823956257e+001dB,1.73160186376135e+002°)
1.89670592121112e+000	(-3.29211676424403e+001dB,1.73144373850063e+002°)
