Freq.	V(out)
1.42560759360218e+000	(-2.06032736797537e+002dB,1.74847535558078e+002°)
1.42889395851109e+000	(-2.05992727838517e+002dB,1.74835676205495e+002°)
1.43218789927353e+000	(-2.05952718874910e+002dB,1.74823789077492e+002°)
1.43548943335364e+000	(-2.05912709925016e+002dB,1.74811874173376e+002°)
1.43879857825583e+000	(-2.05872700880607e+002dB,1.74799931387692e+002°)
1.44211535152486e+000	(-2.05832691793500e+002dB,1.74787960711738e+002°)
1.44543977074592e+000	(-2.05792682615924e+002dB,1.74775962080194e+002°)
1.44877185354475e+000	(-2.05752673530019e+002dB,1.74763935302297e+002°)
1.45211161758773e+000	(-2.05712664295725e+002dB,1.74751880515642e+002°)
1.45545908058195e+000	(-2.05672655050598e+002dB,1.74739797484583e+002°)
1.45881426027534e+000	(-2.05632645836728e+002dB,1.74727686148724e+002°)
1.46217717445671e+000	(-2.05592636477474e+002dB,1.74715546600818e+002°)
1.46554784095590e+000	(-2.05552627192653e+002dB,1.74703378570554e+002°)
1.46892627764385e+000	(-2.05512617766105e+002dB,1.74691182168728e+002°)
1.47231250243271e+000	(-2.05472608375253e+002dB,1.74678957185654e+002°)
1.47570653327588e+000	(-2.05432598932364e+002dB,1.74666703635174e+002°)
1.47910838816819e+000	(-2.05392589379306e+002dB,1.74654421456340e+002°)
1.48251808514594e+000	(-2.05352579854002e+002dB,1.74642110518747e+002°)
1.48593564228699e+000	(-2.05312570257706e+002dB,1.74629770809978e+002°)
1.48936107771090e+000	(-2.05272560614136e+002dB,1.74617402243834e+002°)
1.49279440957898e+000	(-2.05232550928316e+002dB,1.74605004737929e+002°)
1.49623565609442e+000	(-2.05192541255374e+002dB,1.74592578241040e+002°)
1.49968483550236e+000	(-2.05152531487747e+002dB,1.74580122695131e+002°)
1.50314196609001e+000	(-2.05112521710991e+002dB,1.74567637994856e+002°)
1.50660706618673e+000	(-2.05072511874051e+002dB,1.74555124102850e+002°)
1.51008015416413e+000	(-2.05032501975904e+002dB,1.74542580962131e+002°)
1.51356124843619e+000	(-2.04992492086512e+002dB,1.74530008415942e+002°)
1.51705036745932e+000	(-2.04952482098380e+002dB,1.74517406527145e+002°)
1.52054752973248e+000	(-2.04912472157521e+002dB,1.74504775106153e+002°)
1.52405275379728e+000	(-2.04872462093958e+002dB,1.74492114165840e+002°)
1.52756605823806e+000	(-2.04832452016378e+002dB,1.74479423602862e+002°)
1.53108746168202e+000	(-2.04792441853480e+002dB,1.74466703392353e+002°)
1.53461698279928e+000	(-2.04752431718936e+002dB,1.74453953357577e+002°)
1.53815464030302e+000	(-2.04712421460450e+002dB,1.74441173551441e+002°)
1.54170045294954e+000	(-2.04672411242573e+002dB,1.74428363779278e+002°)
1.54525443953840e+000	(-2.04632400965763e+002dB,1.74415524057741e+002°)
1.54881661891247e+000	(-2.04592390622652e+002dB,1.74402654299497e+002°)
1.55238700995807e+000	(-2.04552380232794e+002dB,1.74389754460196e+002°)
1.55596563160506e+000	(-2.04512369817812e+002dB,1.74376824396203e+002°)
1.55955250282694e+000	(-2.04472359338124e+002dB,1.74363864088628e+002°)
1.56314764264094e+000	(-2.04432348823964e+002dB,1.74350873468394e+002°)
1.56675107010813e+000	(-2.04392338262728e+002dB,1.74337852407652e+002°)
1.57036280433354e+000	(-2.04352327691647e+002dB,1.74324800848925e+002°)
1.57398286446620e+000	(-2.04312317043294e+002dB,1.74311718805976e+002°)
1.57761126969933e+000	(-2.04272306423943e+002dB,1.74298606093524e+002°)
1.58124803927037e+000	(-2.04232295646267e+002dB,1.74285462767959e+002°)
1.58489319246110e+000	(-2.04192284867060e+002dB,1.74272288655034e+002°)
1.58854674859776e+000	(-2.04152274052981e+002dB,1.74259083682546e+002°)
1.59220872705115e+000	(-2.04112263198811e+002dB,1.74245847790964e+002°)
1.59587914723672e+000	(-2.04072252259682e+002dB,1.74232580959321e+002°)
1.59955802861465e+000	(-2.04032241258183e+002dB,1.74219283083298e+002°)
1.60324539069002e+000	(-2.03992230320259e+002dB,1.74205953984765e+002°)
1.60694125301286e+000	(-2.03952219311761e+002dB,1.74192593740821e+002°)
1.61064563517825e+000	(-2.03912208200227e+002dB,1.74179202203811e+002°)
1.61435855682647e+000	(-2.03872197063855e+002dB,1.74165779317765e+002°)
1.61808003764305e+000	(-2.03832185901282e+002dB,1.74152325008126e+002°)
1.62181009735891e+000	(-2.03792174651801e+002dB,1.74138839203052e+002°)
1.62554875575047e+000	(-2.03752163362378e+002dB,1.74125321838021e+002°)
1.62929603263970e+000	(-2.03712152019941e+002dB,1.74111772770224e+002°)
1.63305194789432e+000	(-2.03672140678662e+002dB,1.74098192021549e+002°)
1.63681652142779e+000	(-2.03632129233350e+002dB,1.74084579455373e+002°)
1.64058977319952e+000	(-2.03592117744792e+002dB,1.74070935033922e+002°)
1.64437172321491e+000	(-2.03552106292037e+002dB,1.74057258603596e+002°)
1.64816239152549e+000	(-2.03512094745882e+002dB,1.74043550167482e+002°)
1.65196179822900e+000	(-2.03472083116751e+002dB,1.74029809631096e+002°)
1.65576996346951e+000	(-2.03432071476550e+002dB,1.74016036934046e+002°)
1.65958690743754e+000	(-2.03392059783076e+002dB,1.74002231916161e+002°)
1.66341265037015e+000	(-2.03352048058413e+002dB,1.73988394610079e+002°)
1.66724721255104e+000	(-2.03312036248432e+002dB,1.73974524875200e+002°)
1.67109061431069e+000	(-2.03272024438870e+002dB,1.73960622615857e+002°)
1.67494287602642e+000	(-2.03232012509675e+002dB,1.73946687859548e+002°)
