Freq.	V(rl_out)	V(rlc_out)
1.14815362149676e+002	(-6.09424482845846e+000dB,7.45039407512938e+000°)	(-6.03839970286882e+000dB,1.15177426541450e+001°)
1.15080038894431e+002	(-6.09390930061279e+000dB,7.43345050882783e+000°)	(-6.03831158651954e+000dB,1.14910093257715e+001°)
1.15345325782097e+002	(-6.09357528863167e+000dB,7.41654460850419e+000°)	(-6.03822393284931e+000dB,1.14643391196476e+001°)
1.15611224219197e+002	(-6.09324278578247e+000dB,7.39967629630080e+000°)	(-6.03813673920569e+000dB,1.14377318797543e+001°)
1.15877735615500e+002	(-6.09291178536138e+000dB,7.38284549448094e+000°)	(-6.03805000295324e+000dB,1.14111874505009e+001°)
1.16144861384022e+002	(-6.09258228069336e+000dB,7.36605212542886e+000°)	(-6.03796372147334e+000dB,1.13847056767239e+001°)
1.16412602941036e+002	(-6.09225426513199e+000dB,7.34929611164997e+000°)	(-6.03787789216410e+000dB,1.13582864036857e+001°)
1.16680961706083e+002	(-6.09192773205937e+000dB,7.33257737577085e+000°)	(-6.03779251244024e+000dB,1.13319294770725e+001°)
1.16949939101974e+002	(-6.09160267488602e+000dB,7.31589584053939e+000°)	(-6.03770757973296e+000dB,1.13056347429940e+001°)
1.17219536554800e+002	(-6.09127908705071e+000dB,7.29925142882483e+000°)	(-6.03762309148982e+000dB,1.12794020479810e+001°)
1.17489755493940e+002	(-6.09095696202043e+000dB,7.28264406361791e+000°)	(-6.03753904517465e+000dB,1.12532312389848e+001°)
1.17760597352068e+002	(-6.09063629329022e+000dB,7.26607366803089e+000°)	(-6.03745543826742e+000dB,1.12271221633751e+001°)
1.18032063565160e+002	(-6.09031707438306e+000dB,7.24954016529767e+000°)	(-6.03737226826409e+000dB,1.12010746689392e+001°)
1.18304155572503e+002	(-6.08999929884981e+000dB,7.23304347877385e+000°)	(-6.03728953267658e+000dB,1.11750886038806e+001°)
1.18576874816703e+002	(-6.08968296026902e+000dB,7.21658353193680e+000°)	(-6.03720722903254e+000dB,1.11491638168172e+001°)
1.18850222743689e+002	(-6.08936805224689e+000dB,7.20016024838576e+000°)	(-6.03712535487536e+000dB,1.11233001567805e+001°)
1.19124200802724e+002	(-6.08905456841713e+000dB,7.18377355184189e+000°)	(-6.03704390776398e+000dB,1.10974974732136e+001°)
1.19398810446414e+002	(-6.08874250244083e+000dB,7.16742336614831e+000°)	(-6.03696288527280e+000dB,1.10717556159706e+001°)
1.19674053130711e+002	(-6.08843184800640e+000dB,7.15110961527023e+000°)	(-6.03688228499158e+000dB,1.10460744353148e+001°)
1.19949930314925e+002	(-6.08812259882941e+000dB,7.13483222329497e+000°)	(-6.03680210452532e+000dB,1.10204537819173e+001°)
1.20226443461728e+002	(-6.08781474865252e+000dB,7.11859111443202e+000°)	(-6.03672234149417e+000dB,1.09948935068560e+001°)
1.20503594037166e+002	(-6.08750829124535e+000dB,7.10238621301313e+000°)	(-6.03664299353328e+000dB,1.09693934616142e+001°)
1.20781383510665e+002	(-6.08720322040437e+000dB,7.08621744349234e+000°)	(-6.03656405829275e+000dB,1.09439534980790e+001°)
1.21059813355035e+002	(-6.08689952995281e+000dB,7.07008473044602e+000°)	(-6.03648553343750e+000dB,1.09185734685401e+001°)
1.21338885046484e+002	(-6.08659721374052e+000dB,7.05398799857298e+000°)	(-6.03640741664715e+000dB,1.08932532256890e+001°)
1.21618600064623e+002	(-6.08629626564394e+000dB,7.03792717269445e+000°)	(-6.03632970561593e+000dB,1.08679926226168e+001°)
1.21898959892473e+002	(-6.08599667956587e+000dB,7.02190217775418e+000°)	(-6.03625239805260e+000dB,1.08427915128138e+001°)
1.22179966016474e+002	(-6.08569844943547e+000dB,7.00591293881846e+000°)	(-6.03617549168029e+000dB,1.08176497501673e+001°)
1.22461619926491e+002	(-6.08540156920813e+000dB,6.98995938107618e+000°)	(-6.03609898423647e+000dB,1.07925671889613e+001°)
1.22743923115827e+002	(-6.08510603286530e+000dB,6.97404142983886e+000°)	(-6.03602287347279e+000dB,1.07675436838743e+001°)
1.23026877081225e+002	(-6.08481183441449e+000dB,6.95815901054068e+000°)	(-6.03594715715502e+000dB,1.07425790899788e+001°)
1.23310483322877e+002	(-6.08451896788908e+000dB,6.94231204873854e+000°)	(-6.03587183306292e+000dB,1.07176732627394e+001°)
1.23594743344437e+002	(-6.08422742734825e+000dB,6.92650047011207e+000°)	(-6.03579689899018e+000dB,1.06928260580118e+001°)
1.23879658653023e+002	(-6.08393720687689e+000dB,6.91072420046372e+000°)	(-6.03572235274427e+000dB,1.06680373320418e+001°)
1.24165230759227e+002	(-6.08364830058544e+000dB,6.89498316571868e+000°)	(-6.03564819214640e+000dB,1.06433069414636e+001°)
1.24451461177125e+002	(-6.08336070260985e+000dB,6.87927729192504e+000°)	(-6.03557441503139e+000dB,1.06186347432985e+001°)
1.24738351424280e+002	(-6.08307440711147e+000dB,6.86360650525372e+000°)	(-6.03550101924758e+000dB,1.05940205949544e+001°)
1.25025903021758e+002	(-6.08278940827689e+000dB,6.84797073199854e+000°)	(-6.03542800265672e+000dB,1.05694643542236e+001°)
1.25314117494128e+002	(-6.08250570031790e+000dB,6.83236989857623e+000°)	(-6.03535536313394e+000dB,1.05449658792822e+001°)
1.25602996369473e+002	(-6.08222327747136e+000dB,6.81680393152646e+000°)	(-6.03528309856756e+000dB,1.05205250286887e+001°)
1.25892541179403e+002	(-6.08194213399909e+000dB,6.80127275751184e+000°)	(-6.03521120685908e+000dB,1.04961416613825e+001°)
1.26182753459053e+002	(-6.08166226418781e+000dB,6.78577630331797e+000°)	(-6.03513968592304e+000dB,1.04718156366832e+001°)
1.26473634747101e+002	(-6.08138366234897e+000dB,6.77031449585342e+000°)	(-6.03506853368697e+000dB,1.04475468142890e+001°)
1.26765186585770e+002	(-6.08110632281874e+000dB,6.75488726214976e+000°)	(-6.03499774809126e+000dB,1.04233350542755e+001°)
1.27057410520840e+002	(-6.08083023995780e+000dB,6.73949452936158e+000°)	(-6.03492732708908e+000dB,1.03991802170947e+001°)
1.27350308101652e+002	(-6.08055540815135e+000dB,6.72413622476648e+000°)	(-6.03485726864630e+000dB,1.03750821635736e+001°)
1.27643880881120e+002	(-6.08028182180893e+000dB,6.70881227576508e+000°)	(-6.03478757074143e+000dB,1.03510407549129e+001°)
1.27938130415738e+002	(-6.08000947536436e+000dB,6.69352260988106e+000°)	(-6.03471823136545e+000dB,1.03270558526865e+001°)
1.28233058265588e+002	(-6.07973836327565e+000dB,6.67826715476112e+000°)	(-6.03464924852182e+000dB,1.03031273188391e+001°)
1.28528665994347e+002	(-6.07946848002483e+000dB,6.66304583817500e+000°)	(-6.03458062022633e+000dB,1.02792550156863e+001°)
1.28824955169299e+002	(-6.07919982011797e+000dB,6.64785858801547e+000°)	(-6.03451234450704e+000dB,1.02554388059124e+001°)
1.29121927361339e+002	(-6.07893237808496e+000dB,6.63270533229838e+000°)	(-6.03444441940418e+000dB,1.02316785525699e+001°)
1.29419584144984e+002	(-6.07866614847951e+000dB,6.61758599916257e+000°)	(-6.03437684297008e+000dB,1.02079741190780e+001°)
1.29717927098381e+002	(-6.07840112587899e+000dB,6.60250051686993e+000°)	(-6.03430961326908e+000dB,1.01843253692214e+001°)
1.30016957803314e+002	(-6.07813730488437e+000dB,6.58744881380538e+000°)	(-6.03424272837746e+000dB,1.01607321671493e+001°)
1.30316677845215e+002	(-6.07787468012008e+000dB,6.57243081847684e+000°)	(-6.03417618638332e+000dB,1.01371943773742e+001°)
1.30617088813169e+002	(-6.07761324623398e+000dB,6.55744645951526e+000°)	(-6.03410998538656e+000dB,1.01137118647709e+001°)
1.30918192299926e+002	(-6.07735299789719e+000dB,6.54249566567457e+000°)	(-6.03404412349874e+000dB,1.00902844945749e+001°)
1.31219989901906e+002	(-6.07709392980407e+000dB,6.52757836583168e+000°)	(-6.03397859884302e+000dB,1.00669121323815e+001°)
1.31522483219209e+002	(-6.07683603667205e+000dB,6.51269448898647e+000°)	(-6.03391340955408e+000dB,1.00435946441450e+001°)
1.31825673855626e+002	(-6.07657931324159e+000dB,6.49784396426177e+000°)	(-6.03384855377807e+000dB,1.00203318961770e+001°)
1.32129563418643e+002	(-6.07632375427605e+000dB,6.48302672090334e+000°)	(-6.03378402967249e+000dB,9.99712375514573e+000°)
1.32434153519452e+002	(-6.07606935456164e+000dB,6.46824268827984e+000°)	(-6.03371983540613e+000dB,9.97397008807449e+000°)
1.32739445772959e+002	(-6.07581610890728e+000dB,6.45349179588285e+000°)	(-6.03365596915897e+000dB,9.95087076234095e+000°)
1.33045441797794e+002	(-6.07556401214452e+000dB,6.43877397332678e+000°)	(-6.03359242912215e+000dB,9.92782564567569e+000°)
1.33352143216317e+002	(-6.07531305912746e+000dB,6.42408915034891e+000°)	(-6.03352921349786e+000dB,9.90483460616136e+000°)
1.33659551654629e+002	(-6.07506324473265e+000dB,6.40943725680931e+000°)	(-6.03346632049926e+000dB,9.88189751223135e+000°)
1.33967668742578e+002	(-6.07481456385899e+000dB,6.39481822269086e+000°)	(-6.03340374835043e+000dB,9.85901423266888e+000°)
1.34276496113771e+002	(-6.07456701142766e+000dB,6.38023197809919e+000°)	(-6.03334149528627e+000dB,9.83618463660563e+000°)
1.34586035405580e+002	(-6.07432058238198e+000dB,6.36567845326265e+000°)	(-6.03327955955245e+000dB,9.81340859352092e+000°)
1.34896288259150e+002	(-6.07407527168738e+000dB,6.35115757853229e+000°)	(-6.03321793940531e+000dB,9.79068597324052e+000°)
1.35207256319412e+002	(-6.07383107433128e+000dB,6.33666928438182e+000°)	(-6.03315663311181e+000dB,9.76801664593548e+000°)
1.35518941235088e+002	(-6.07358798532297e+000dB,6.32221350140756e+000°)	(-6.03309563894945e+000dB,9.74540048212116e+000°)
1.35831344658700e+002	(-6.07334599969359e+000dB,6.30779016032845e+000°)	(-6.03303495520620e+000dB,9.72283735265618e+000°)
1.36144468246580e+002	(-6.07310511249596e+000dB,6.29339919198595e+000°)	(-6.03297458018040e+000dB,9.70032712874115e+000°)
1.36458313658877e+002	(-6.07286531880455e+000dB,6.27904052734403e+000°)	(-6.03291451218076e+000dB,9.67786968191768e+000°)
1.36772882559569e+002	(-6.07262661371536e+000dB,6.26471409748915e+000°)	(-6.03285474952620e+000dB,9.65546488406741e+000°)
1.37088176616470e+002	(-6.07238899234585e+000dB,6.25041983363017e+000°)	(-6.03279529054586e+000dB,9.63311260741089e+000°)
1.37404197501236e+002	(-6.07215244983482e+000dB,6.23615766709833e+000°)	(-6.03273613357897e+000dB,9.61081272450655e+000°)
1.37720946889379e+002	(-6.07191698134236e+000dB,6.22192752934724e+000°)	(-6.03267727697484e+000dB,9.58856510824962e+000°)
1.38038426460273e+002	(-6.07168258204974e+000dB,6.20772935195276e+000°)	(-6.03261871909271e+000dB,9.56636963187093e+000°)
1.38356637897162e+002	(-6.07144924715932e+000dB,6.19356306661299e+000°)	(-6.03256045830179e+000dB,9.54422616893611e+000°)
1.38675582887173e+002	(-6.07121697189448e+000dB,6.17942860514824e+000°)	(-6.03250249298109e+000dB,9.52213459334439e+000°)
1.38995263121320e+002	(-6.07098575149951e+000dB,6.16532589950095e+000°)	(-6.03244482151942e+000dB,9.50009477932762e+000°)
1.39315680294514e+002	(-6.07075558123953e+000dB,6.15125488173564e+000°)	(-6.03238744231529e+000dB,9.47810660144937e+000°)
1.39636836105578e+002	(-6.07052645640042e+000dB,6.13721548403887e+000°)	(-6.03233035377687e+000dB,9.45616993460353e+000°)
1.39958732257246e+002	(-6.07029837228872e+000dB,6.12320763871917e+000°)	(-6.03227355432191e+000dB,9.43428465401342e+000°)
1.40281370456180e+002	(-6.07007132423154e+000dB,6.10923127820698e+000°)	(-6.03221704237767e+000dB,9.41245063523122e+000°)
1.40604752412975e+002	(-6.06984530757647e+000dB,6.09528633505463e+000°)	(-6.03216081638086e+000dB,9.39066775413625e+000°)
1.40928879842171e+002	(-6.06962031769152e+000dB,6.08137274193622e+000°)	(-6.03210487477759e+000dB,9.36893588693454e+000°)
1.41253754462259e+002	(-6.06939634996501e+000dB,6.06749043164762e+000°)	(-6.03204921602329e+000dB,9.34725491015746e+000°)
1.41579377995692e+002	(-6.06917339980550e+000dB,6.05363933710637e+000°)	(-6.03199383858266e+000dB,9.32562470066054e+000°)
1.41905752168893e+002	(-6.06895146264169e+000dB,6.03981939135162e+000°)	(-6.03193874092959e+000dB,9.30404513562322e+000°)
1.42232878712266e+002	(-6.06873053392237e+000dB,6.02603052754408e+000°)	(-6.03188392154711e+000dB,9.28251609254698e+000°)
1.42560759360203e+002	(-6.06851060911626e+000dB,6.01227267896595e+000°)	(-6.03182937892734e+000dB,9.26103744925513e+000°)
1.42889395851094e+002	(-6.06829168371205e+000dB,5.99854577902086e+000°)	(-6.03177511157141e+000dB,9.23960908389091e+000°)
1.43218789927338e+002	(-6.06807375321818e+000dB,5.98484976123378e+000°)	(-6.03172111798941e+000dB,9.21823087491748e+000°)
1.43548943335349e+002	(-6.06785681316285e+000dB,5.97118455925097e+000°)	(-6.03166739670032e+000dB,9.19690270111623e+000°)
1.43879857825568e+002	(-6.06764085909392e+000dB,5.95755010683989e+000°)	(-6.03161394623198e+000dB,9.17562444158602e+000°)
1.44211535152470e+002	(-6.06742588657881e+000dB,5.94394633788919e+000°)	(-6.03156076512096e+000dB,9.15439597574240e+000°)
1.44543977074576e+002	(-6.06721189120440e+000dB,5.93037318640852e+000°)	(-6.03150785191260e+000dB,9.13321718331627e+000°)
1.44877185354460e+002	(-6.06699886857701e+000dB,5.91683058652860e+000°)	(-6.03145520516089e+000dB,9.11208794435320e+000°)
1.45211161758758e+002	(-6.06678681432226e+000dB,5.90331847250101e+000°)	(-6.03140282342839e+000dB,9.09100813921233e+000°)
1.45545908058180e+002	(-6.06657572408503e+000dB,5.88983677869822e+000°)	(-6.03135070528626e+000dB,9.06997764856539e+000°)
1.45881426027518e+002	(-6.06636559352934e+000dB,5.87638543961345e+000°)	(-6.03129884931410e+000dB,9.04899635339593e+000°)
1.46217717445655e+002	(-6.06615641833830e+000dB,5.86296438986061e+000°)	(-6.03124725409999e+000dB,9.02806413499809e+000°)
1.46554784095574e+002	(-6.06594819421401e+000dB,5.84957356417423e+000°)	(-6.03119591824034e+000dB,9.00718087497588e+000°)
1.46892627764370e+002	(-6.06574091687752e+000dB,5.83621289740936e+000°)	(-6.03114484033991e+000dB,8.98634645524191e+000°)
1.47231250243255e+002	(-6.06553458206869e+000dB,5.82288232454151e+000°)	(-6.03109401901173e+000dB,8.96556075801704e+000°)
1.47570653327572e+002	(-6.06532918554614e+000dB,5.80958178066656e+000°)	(-6.03104345287702e+000dB,8.94482366582883e+000°)
1.47910838816804e+002	(-6.06512472308721e+000dB,5.79631120100065e+000°)	(-6.03099314056518e+000dB,8.92413506151076e+000°)
1.48251808514578e+002	(-6.06492119048780e+000dB,5.78307052088015e+000°)	(-6.03094308071369e+000dB,8.90349482820161e+000°)
1.48593564228684e+002	(-6.06471858356235e+000dB,5.76985967576153e+000°)	(-6.03089327196810e+000dB,8.88290284934401e+000°)
1.48936107771074e+002	(-6.06451689814376e+000dB,5.75667860122127e+000°)	(-6.03084371298194e+000dB,8.86235900868427e+000°)
1.49279440957882e+002	(-6.06431613008329e+000dB,5.74352723295581e+000°)	(-6.03079440241669e+000dB,8.84186319027047e+000°)
1.49623565609426e+002	(-6.06411627525049e+000dB,5.73040550678143e+000°)	(-6.03074533894172e+000dB,8.82141527845227e+000°)
1.49968483550220e+002	(-6.06391732953313e+000dB,5.71731335863418e+000°)	(-6.03069652123426e+000dB,8.80101515787995e+000°)
1.50314196608985e+002	(-6.06371928883712e+000dB,5.70425072456977e+000°)	(-6.03064794797928e+000dB,8.78066271350306e+000°)
1.50660706618657e+002	(-6.06352214908643e+000dB,5.69121754076348e+000°)	(-6.03059961786952e+000dB,8.76035783056986e+000°)
1.51008015416397e+002	(-6.06332590622301e+000dB,5.67821374351009e+000°)	(-6.03055152960540e+000dB,8.74010039462656e+000°)
1.51356124843603e+002	(-6.06313055620671e+000dB,5.66523926922376e+000°)	(-6.03050368189497e+000dB,8.71989029151567e+000°)
1.51705036745916e+002	(-6.06293609501525e+000dB,5.65229405443796e+000°)	(-6.03045607345387e+000dB,8.69972740737634e+000°)
1.52054752973232e+002	(-6.06274251864407e+000dB,5.63937803580535e+000°)	(-6.03040870300526e+000dB,8.67961162864205e+000°)
1.52405275379711e+002	(-6.06254982310632e+000dB,5.62649115009768e+000°)	(-6.03036156927981e+000dB,8.65954284204086e+000°)
1.52756605823790e+002	(-6.06235800443275e+000dB,5.61363333420574e+000°)	(-6.03031467101559e+000dB,8.63952093459386e+000°)
1.53108746168185e+002	(-6.06216705867162e+000dB,5.60080452513920e+000°)	(-6.03026800695808e+000dB,8.61954579361473e+000°)
1.53461698279912e+002	(-6.06197698188870e+000dB,5.58800466002655e+000°)	(-6.03022157586011e+000dB,8.59961730670824e+000°)
1.53815464030286e+002	(-6.06178777016709e+000dB,5.57523367611499e+000°)	(-6.03017537648177e+000dB,8.57973536177016e+000°)
1.54170045294938e+002	(-6.06159941960725e+000dB,5.56249151077032e+000°)	(-6.03012940759042e+000dB,8.55989984698587e+000°)
1.54525443953823e+002	(-6.06141192632684e+000dB,5.54977810147686e+000°)	(-6.03008366796060e+000dB,8.54011065082938e+000°)
1.54881661891230e+002	(-6.06122528646072e+000dB,5.53709338583732e+000°)	(-6.03003815637399e+000dB,8.52036766206295e+000°)
1.55238700995790e+002	(-6.06103949616081e+000dB,5.52443730157272e+000°)	(-6.02999287161940e+000dB,8.50067076973594e+000°)
1.55596563160489e+002	(-6.06085455159608e+000dB,5.51180978652225e+000°)	(-6.02994781249268e+000dB,8.48101986318364e+000°)
1.55955250282677e+002	(-6.06067044895243e+000dB,5.49921077864322e+000°)	(-6.02990297779668e+000dB,8.46141483202724e+000°)
1.56314764264077e+002	(-6.06048718443263e+000dB,5.48664021601090e+000°)	(-6.02985836634122e+000dB,8.44185556617207e+000°)
1.56675107010797e+002	(-6.06030475425627e+000dB,5.47409803681846e+000°)	(-6.02981397694305e+000dB,8.42234195580726e+000°)
1.57036280433337e+002	(-6.06012315465967e+000dB,5.46158417937682e+000°)	(-6.02976980842579e+000dB,8.40287389140483e+000°)
1.57398286446603e+002	(-6.05994238189580e+000dB,5.44909858211455e+000°)	(-6.02972585961987e+000dB,8.38345126371874e+000°)
1.57761126969916e+002	(-6.05976243223424e+000dB,5.43664118357780e+000°)	(-6.02968212936253e+000dB,8.36407396378415e+000°)
1.58124803927020e+002	(-6.05958330196106e+000dB,5.42421192243014e+000°)	(-6.02963861649774e+000dB,8.34474188291639e+000°)
1.58489319246093e+002	(-6.05940498737882e+000dB,5.41181073745246e+000°)	(-6.02959531987616e+000dB,8.32545491271050e+000°)
1.58854674859759e+002	(-6.05922748480643e+000dB,5.39943756754289e+000°)	(-6.02955223835511e+000dB,8.30621294503984e+000°)
1.59220872705098e+002	(-6.05905079057911e+000dB,5.38709235171665e+000°)	(-6.02950937079853e+000dB,8.28701587205587e+000°)
1.59587914723654e+002	(-6.05887490104833e+000dB,5.37477502910595e+000°)	(-6.02946671607690e+000dB,8.26786358618681e+000°)
1.59955802861448e+002	(-6.05869981258174e+000dB,5.36248553895987e+000°)	(-6.02942427306727e+000dB,8.24875598013709e+000°)
1.60324539068985e+002	(-6.05852552156307e+000dB,5.35022382064428e+000°)	(-6.02938204065313e+000dB,8.22969294688657e+000°)
1.60694125301269e+002	(-6.05835202439210e+000dB,5.33798981364166e+000°)	(-6.02934001772442e+000dB,8.21067437968955e+000°)
1.61064563517808e+002	(-6.05817931748457e+000dB,5.32578345755105e+000°)	(-6.02929820317751e+000dB,8.19170017207391e+000°)
1.61435855682630e+002	(-6.05800739727212e+000dB,5.31360469208788e+000°)	(-6.02925659591509e+000dB,8.17277021784055e+000°)
1.61808003764287e+002	(-6.05783626020220e+000dB,5.30145345708388e+000°)	(-6.02921519484620e+000dB,8.15388441106250e+000°)
1.62181009735874e+002	(-6.05766590273806e+000dB,5.28932969248698e+000°)	(-6.02917399888613e+000dB,8.13504264608378e+000°)
1.62554875575029e+002	(-6.05749632135860e+000dB,5.27723333836113e+000°)	(-6.02913300695641e+000dB,8.11624481751921e+000°)
1.62929603263953e+002	(-6.05732751255838e+000dB,5.26516433488624e+000°)	(-6.02909221798480e+000dB,8.09749082025300e+000°)
1.63305194789414e+002	(-6.05715947284750e+000dB,5.25312262235803e+000°)	(-6.02905163090517e+000dB,8.07878054943851e+000°)
1.63681652142762e+002	(-6.05699219875156e+000dB,5.24110814118792e+000°)	(-6.02901124465753e+000dB,8.06011390049686e+000°)
